Bio_id,Uniprot_id
116848,Q29RF7
107421,P21127
113815,P38432
114201,Q9UHA4
126430,Q8NHY5
109464,P31273
115007,Q5JS13
111807,P61020
111946,Q99578
111765,Q15256
123628,Q9BTV7
108008,O43602
108503,P12314
116474,Q8N3V7
119488,O95365
114048,O14654
121567,Q8N0W4
111523,P60510
124497,Q5VSL9
114221,Q9BV40
126789,Q96AJ9
112340,Q16586
114972,Q13671
114003,O15400
122925,Q8WXD5
109978,O14649
109404,O75330
108297,P78344
108267,P98172
111029,O60890
113301,Q9GZY6
131131,Q6XYQ8
112725,O00445
127139,Q5T7P8
111852,P54136
112183,P26447
123985,Q9BQG1
115315,Q9UKL3
114088,P53708
112734,O75478
115293,Q93074
221609,Q8R0L9
122077,Q9HC29
112875,Q15569
115689,Q96S53
109681,P15260
111924,Q33E94
113021,P09493
113022,P07951
113023,P06753
121647,Q9BUH8
111234,P08237
122139,Q9BYH8
106892,Q15669
111720,Q13882
118124,Q9UBZ4
107437,P55283
109480,P00738
112931,P35590
117693,Q99952
107825,P15509
122155,Q8N3R9
111639,P07602
107593,A8K7I4
119498,Q7LFX5
108360,P29322
112589,Q01082
109851,P51460
109789,P16871
117025,Q9Y5J3
117336,Q9Y4Z0
113605,P27930
114797,O94762
107117,P13497
111597,Q13217
108338,P06733
107545,P24386
106609,P37023
124487,Q9BYB0
114682,Q9NR12
112420,P30531
114040,O14901
116348,Q9Y250
122069,Q96BY2
107477,O14967
107639,P51681
117405,Q9NV58
115817,O75969
114610,Q99590
107903,Q13948
121574,Q9HAV4
111042,O43929
109214,Q00403
118930,Q9P0U3
106616,O14672
114287,Q13444
116358,Q9Y2I1
114362,O14508
108905,Q9H0R5
112938,P04183
110105,O15230
127043,Q8TF74
116529,Q9C000
113327,P19544
121904,Q9HAV5
108166,P15924
127395,Q5FBB7
106850,P07288
110098,Q6GTX8
119017,Q9UKJ1
116353,Q9Y4K4
124219,Q8TBB1
122941,Q8TBR7
107430,P30307
111309,P42338
107367,P08571
111389,Q01453
115548,O75886
111006,Q01968
106719,P05091
119490,Q9H2K8
107848,Q16527
125680,Q6UXS9
116342,Q9Y3F4
126640,Q9BWX5
116243,Q9H0M0
113225,O00526
113226,O75631
109709,P24593
111428,P19387
111098,Q13177
111154,Q00536
114545,Q9BRB3
112719,P17600
112740,Q15542
117133,Q9HBE1
113726,Q13772
111075,Q9UQ80
112523,Q13424
112236,Q14524
121366,Q9NQS1
119740,Q9H0C5
120778,Q9BX70
110905,P29475
247144,P97525
112387,O95343
111034,O95475
120739,Q6NZY4
111446,Q16633
111041,Q13416
112505,Q5SXM2
119664,Q9Y248
117130,Q9UBD5
107132,Q12983
107141,P15056
120396,Q9NWB7
120930,Q9H270
114617,Q99650
111692,Q06323
122390,Q96AX1
110483,P00540
113419,P28698
114572,O00151
122220,Q9H269
116498,Q8WV24
132005,P59190
108563,P49789
107372,P25063
108539,P11487
125119,Q4VX76
112151,P10301
110382,P61006
203257,Q62141
109697,O00458
122094,Q9H257
115045,Q9Y4G8
113377,Q15915
108998,P10070
113378,O95409
123928,Q9H6Q3
108999,P10071
111110,Q02962
111048,P22059
111109,P15863
113604,Q06710
107596,P51790
112884,P24468
112422,Q01959
125563,O14796
201792,Q07763
111717,Q03431
202317,P23204
111101,P19021
114953,Q96Q89
111324,P78337
109873,Q92985
116586,P18850
115609,Q5TFQ8
116544,Q9HAP2
115000,Q14164
114278,O75888
115915,Q9Y275
128012,Q8WTT0
31800,P22209
109889,P20701
110265,Q99717
111347,Q01970
108835,P47870
111715,P35354
113034,P49116
107973,P61803
116560,Q9Y2J0
109168,Q13255
107012,P36543
108225,P21453
112397,P43004
109076,P40197
113018,O43399
204287,Q62393
114873,Q02241
113617,Q16644
111067,P47900
204969,P47811
231694,Q6GQT6
117176,Q14181
112304,Q14242
119950,Q8WYL5
107208,O95466
124548,Q76I76
112795,Q9NQB0
110574,P20585
110259,Q05195
112399,P48751
198141,Q9QXJ1
107409,P21854
108528,P39748
107183,P04003
109677,P48551
108127,P04053
114402,Q13564
111089,Q06830
248339,P46933
109211,P52701
114143,O75569
110380,Q9Y6R4
111761,P28827
114486,O95297
125285,Q96RL6
125378,Q96DU3
124630,Q7Z4T9
118968,P61619
110681,Q9UIF7
116152,P60468
114679,Q12904
111040,Q13415
139275,Q9UBV8
204158,Q62219
112208,P49591
113684,Q13155
125987,Q86WQ0
120459,Q6PI48
109239,P25092
107081,Q9UL51
123579,Q9C029
106669,O95782
117079,Q8WYR1
123189,Q6WKZ4
117518,Q9BXF6
107799,P02489
198287,O35625
112611,P78362
201390,Q61846
124717,Q969S3
117616,Q9Y689
113902,Q13492
108181,Q16828
107810,P07315
107805,P43320
125428,Q96P31
119710,O95232
116925,Q96JC1
124521,Q8IUC4
117674,Q9UGK8
113134,P23258
115912,Q7L523
121356,Q6RW13
112386,Q15475
248934,Q9JLP1
107986,Q9NQZ3
114756,O94813
115608,Q5VZM2
212013,Q9CZA6
115318,Q9Y243
111593,Q13163
31065,P25655
107064,P06276
111716,P12272
116660,A5YKK6
110911,O75175
111696,P25105
111910,Q13127
31745,P31384
108156,P54259
121885,Q9HC62
203256,Q60520
117974,Q7KZF4
117655,Q9UKT4
123680,Q96JB2
119025,Q96HE7
108955,P01241
232092,Q8CJG0
126096,Q8WWZ3
121155,Q86YB8
122171,Q9NT62
123170,Q96NY9
107362,P09564
123771,Q9BXK1
112590,O15020
111592,P46734
110592,Q04912
106981,Q01814
114750,Q9UL54
106983,P23634
119625,Q9UPN9
115979,O43734
107753,Q96IY4
107761,P15169
125121,Q8TDW5
117605,Q9UKD1
119705,Q8TEU7
119960,Q8WYP3
111800,P61019
110722,Q15746
117326,Q9Y3I1
107499,P23528
117656,Q9UKT5
117603,Q9UKT8
117615,Q9UKT7
114684,O94768
114685,Q9UEE5
111435,P52435
124661,Q86SQ0
114878,Q9UBF9
111890,P35243
249292,Q63881
107103,P13688
124333,Q8NFZ0
114376,Q15078
115978,O14908
108426,Q92817
125915,Q8N144
110923,Q99743
111510,P30153
116015,Q9UHD8
111511,P30154
116387,Q9UHI6
121880,Q9HB21
249455,O70239
121881,Q9HB19
113114,Q16762
107267,Q13557
119368,Q9UI26
114597,Q9Y5B0
114844,Q9NSB8
112306,P04279
111916,P35249
107559,P43681
120614,P57105
113104,P16473
112789,P20823
203525,P42230
203526,P42232
115791,O15205
109180,P30101
113826,Q15428
115792,Q16520
33472,P30822
32720,P38217
200256,P29351
115949,O94916
116195,Q99661
115851,Q9H074
117939,P11940
117368,Q9Y294
120845,Q9NVP2
120779,Q9NPF4
107429,P30305
106614,P00813
111602,P01236
116753,Q9Y2J2
107283,P49589
109802,Q08334
119096,Q9GZX6
107875,P16410
116687,Q96Q15
113896,O75923
112571,P16150
114020,O43639
107287,P49662
115558,O60894
114449,Q92558
122355,Q9H3R5
112633,P35346
248525,P30680
117046,O14836
109350,P01892
112755,O15533
116895,Q9NQT8
118027,Q9UHD4
107570,O60543
116079,Q9UBK5
112767,Q9BTW9
119160,Q9BQ16
107126,O00238
112427,P48067
112298,Q8WVN6
114599,Q9Y345
107448,P55291
111334,Q13835
108157,Q08554
114874,P24588
111522,Q08209
112103,P61247
127944,Q8IU60
110897,O00746
108939,P55789
116524,Q8IWU2
111325,Q99697
120840,Q9NVU0
116581,Q15691
109986,O43526
108380,P18074
107552,Q99698
113003,P11387
124515,Q6Y2X3
110735,Q9HD67
108146,P21728
114097,Q16760
114062,O15539
113245,P46939
111258,Q15124
114939,Q9UHL9
127838,Q8WXF8
115750,Q01518
108180,Q16690
110746,Q13506
115749,P40123
112882,Q12800
111626,P07477
108257,P26641
110149,P17931
108253,P24534
108256,P29692
120939,Q9HC77
116292,Q9Y6C2
116339,O75475
109029,P29992
121852,Q9UNH7
112526,O60749
112525,Q13596
114262,O95219
119611,Q9NPF7
114627,O75618
198352,O54918
108826,Q06546
107481,P49716
119752,Q92529
248135,P31016
108375,P10588
109877,P61371
114399,Q96AE4
107574,Q9NSE2
107154,P20290
111312,P48736
114741,Q86VB7
113156,P17643
114190,O60516
108431,Q01844
118885,Q9UI47
111760,Q15262
116659,Q9BWQ8
115366,Q9UBE0
116709,O75592
120704,Q96JK9
124080,Q8IZL2
112048,Q02878
114582,O96020
115745,Q9UBU9
110155,O00214
108385,P28715
107479,P49715
110744,Q01538
110971,Q16288
111598,O43422
116466,P26368
114087,O75578
117690,Q9BVP2
109763,Q8N6C5
116736,Q8IWT3
115864,O43493
119379,Q9HCN6
118088,Q9Y3P8
113777,Q86U42
202030,P24610
114672,O14933
109007,P35754
112926,P04216
249809,Q9Z272
113295,O43516
250730,P70587
106596,O43707
106817,Q02410
114896,P62380
114356,O14786
122290,Q8TDZ2
108828,P14867
116755,O15049
113272,P08670
115908,Q15762
115904,Q13351
115021,Q86Y13
110168,P49916
110831,Q99519
112049,P18124
205062,Q9Z2E3
250505,P63086
111148,Q9HD42
113052,P34981
117553,Q9P2V4
110273,P20916
122076,Q9HBW9
111529,O00743
114890,P51116
108845,Q99259
111763,Q92932
111762,Q16849
120684,Q9NS68
110896,Q13232
112150,P55042
109698,P78318
111099,O75914
106604,Q08043
114699,O60244
114422,O15488
111465,Q15648
116564,Q9Y2G2
200602,O88522
114661,Q15907
121377,P57735
114049,O15294
124962,Q96CG3
111450,P20265
119006,Q9UHD9
116113,P83876
119322,Q9NWZ3
108224,Q92838
228794,Q80XA6
119509,Q9Y5K5
119126,Q9ULH1
115761,Q15596
201349,P97311
201346,P97310
110451,P08235
108916,Q14397
115952,Q15185
109150,P48058
109156,Q13003
109199,P09488
111091,P05121
115702,O14613
250721,P97947
115849,Q9UKI2
127125,Q6NZY7
198355,Q60636
121499,Q9H4E5
122019,Q9H1H9
112536,Q92673
111674,P35998
208009,Q9WUN2
110227,P01374
111934,O14924
109037,P09471
115880,O43566
121946,Q9NPQ8
124135,Q9BYG4
109232,P33402
113274,P32241
107370,Q96HJ5
115563,Q9UNE7
113647,P46379
114907,O95817
107397,P29965
113221,Q13107
109515,O75506
109933,P23352
117165,P37198
111802,P20336
122395,P49006
114670,O75462
119926,Q9NP99
108291,P23588
119003,Q9P0W5
117333,P28676
108129,Q92608
112915,P07996
202111,O35973
115533,P59780
202556,P63001
200628,Q61730
115310,Q8TF05
109955,P15382
110899,P30419
112750,Q16559
110244,P12980
110236,P29376
112916,P35442
114602,Q9UQ84
107769,P17927
109890,P11215
108972,P29033
208488,Q9JIL4
124397,Q969L4
107312,Q13761
110230,Q14766
123242,Q9H3Z4
109119,O15354
204962,Q62073
123619,Q9H0U4
110054,P05787
110070,Q04695
110685,P20592
115341,Q12815
109781,P05113
107051,O14514
114879,Q9Y5V3
110175,P48059
107344,O60583
114117,O75636
111688,O75832
111519,Q13362
111518,Q15173
107830,P0DML3
111521,Q16537
202996,P08775
199496,P70424
249233,P97836
110008,P43631
115827,P78371
249365,Q9WV48
109865,O43187
114231,Q13242
113722,Q92783
249003,O88453
117116,P31944
107424,Q99459
116280,Q16825
228352,Q91X05
110684,P20591
119024,O14787
114827,O95944
115573,O00422
108498,P24071
108507,P31994
116070,Q8NHL6
113198,P55851
113199,P55916
107401,P19397
108137,P27487
110478,Q99583
112743,Q16594
204416,P60605
248176,P31044
115365,Q9UBT2
115378,O14828
123263,Q9BZV1
115373,Q13133
123747,Q96J02
116915,Q96PU5
119319,Q9NVW2
118872,Q9Y5N5
121170,Q9HCM9
115512,O15194
32836,P38111
120751,Q96FW1
112073,P61254
111865,Q7Z6E9
116806,Q96CS3
121920,Q9HC16
119920,Q96GG9
122781,Q5T447
123029,Q6IE81
110449,P98177
122270,Q5TC12
110950,P49281
109405,P09601
109776,P31785
115156,Q14145
127609,Q96KN1
112897,P01135
124517,Q969F2
110166,P18858
114316,P80370
113601,O00237
115436,Q96CV9
108404,Q92731
125807,Q8WYK2
113142,Q15672
108135,Q9BZG8
121411,Q9HCE7
115031,Q6PFW1
114616,O00189
114554,Q14694
117121,O95786
126103,Q8NCW5
114263,O60493
118878,Q9UHD2
126514,Q8IZX4
112944,Q04725
110766,Q09161
119583,Q9NZQ3
121223,Q9NRR5
119591,Q9NYG5
114267,Q9H013
115454,Q9NYB9
114731,Q14669
123277,Q9C0H2
120798,Q8TAT6
125087,Q9BSA4
106889,P52565
119791,Q9UGI9
114938,O75899
121913,Q9BYV9
109054,P63211
109055,O14610
109050,O60262
119217,Q9NQT5
116977,Q13868
119220,Q9Y3B2
120007,Q9NPD3
120434,Q6AZZ1
117367,Q8N961
120867,Q8IX12
117624,Q8N531
119967,Q969U6
108610,P36888
122954,Q6PGQ7
98723,P70032
108348,Q99814
130174,Q86T96
124085,Q86TM6
120340,Q8IVU3
114430,Q15034
119365,Q9UII4
128900,Q8N2H9
115079,Q9Y4B6
112373,O43255
200643,Q00560
112480,Q14527
115492,P61289
115060,Q15011
121722,Q8IYD8
114677,Q9Y6R0
208426,Q9ERP3
31249,Q07794
121890,Q53G59
116834,O43307
110284,P43364
116261,Q9H2D6
121289,Q14CW9
116914,Q9UPT9
121267,Q9NPA8
118933,Q9Y6W8
116548,Q9Y2G4
109163,O15399
118946,Q10570
123751,Q9BQ67
120738,Q96G74
115546,O43609
127800,Q7Z699
114065,O15297
115545,O43610
111524,P16298
116156,Q13438
128344,Q7Z698
118893,Q96T88
132073,Q6VVB1
33212,P27705
121417,Q9HAT8
247426,P29067
112953,O15455
111683,P55036
109082,P06744
121418,Q96FA3
202562,P54728
124780,Q8WV44
119412,Q9P0N9
115694,O95376
114093,Q9NP62
119045,Q9P0U4
114374,Q15714
112555,P23497
110368,P51608
113282,Q99986
116754,Q8IY18
115957,Q9UJ98
117111,Q9UM07
107108,O75626
113306,O96028
119669,Q9Y574
117486,Q9Y468
111684,Q16401
125817,Q8WVC0
115508,O00487
113123,P33981
122724,Q6P1J9
112385,Q96FS4
124109,Q9UJA3
109319,Q00341
115885,Q8WTW4
111771,O60671
113534,Q9UBW7
124707,Q96HR3
115385,Q7Z6Z7
114528,Q9UBL3
115088,O15047
109834,Q9H160
120041,Q9NXR8
126234,Q8TAX0
113881,P41227
124082,Q8TEK3
122331,Q9H816
129222,Q8NHG7
121709,Q9HCK8
115989,Q15326
117059,Q15022
119170,Q9BZS1
123753,Q969R5
123701,Q8NF64
122670,Q96CA5
113870,P41229
204619,P62259
113176,P62256
113169,P51668
116249,O00762
119748,P57075
114055,O75665
120081,Q8N7H5
117034,O95571
115004,Q6PD62
111246,P20142
107822,P09603
109923,Q92833
114054,P78406
119992,Q9NVM4
107296,P41180
110187,P20700
116860,Q8WVM8
117265,Q96F46
119130,Q9UBW8
107982,P53355
108370,P01588
36224,Q12181
203043,Q60641
119622,O94913
109268,P16104
112156,Q9BST9
116549,Q9Y6X8
34561,Q99287
32711,P61830
35796,P61830
116664,Q9UPQ7
120822,Q08AM6
35368,P35187
115225,Q92562
125190,Q96F10
34435,P39875
35980,P29295
34359,Q08214
35345,P38920
117568,Q14C86
32011,P20604
107612,Q13286
32469,Q04195
31281,Q07914
119231,Q9Y3D7
35842,P32897
115707,Q99595
127806,Q8IX07
126272,Q96DA6
111494,P62140
111499,Q16821
121122,Q7L2J0
115283,Q9Y4E8
114745,Q15170
121227,Q96S55
122998,Q96EI5
127557,Q4VCS5
117164,P81877
124097,Q8IY92
108379,P07992
115940,Q15054
111687,O00233
110252,Q14444
248038,Q00566
116702,Q9UPS6
123245,Q6UXN9
119592,Q86WB0
114243,O95977
117749,Q96G97
115364,Q9Y6Q5
112801,Q9Y242
971433,P06485
107915,P13498
971434,P04413
115507,O00148
117489,Q96JA1
119660,Q9Y3E7
124049,P82979
118091,O43633
112668,O76039
128154,Q96HS1
113580,Q13571
123173,Q86XK2
115716,O96008
115823,O15304
33575,P32944
116751,Q9UPP1
116235,Q16186
120076,Q9ULG1
107313,Q13951
124694,Q8WTV1
227578,P58463
108598,O43524
127919,Q8NHS0
115360,O75190
119603,Q8N6T7
971473,P04293
971449,P10236
124393,Q96IF1
116499,Q9Y483
106799,P07355
112627,Q08945
113006,P11388
115041,Q8N1F7
110759,P49321
125114,Q8N138
111822,O60216
115770,Q9BQG0
112741,P49848
127031,Q693B1
120548,Q9NV56
33080,P22147
31052,P25644
33632,P47017
119582,Q9NZJ0
121683,Q96RU2
199402,Q01279
199489,P42567
115030,O43156
112022,P35398
115223,Q9Y4R8
111660,P60900
111404,P54278
118059,Q9UN37
111656,P25787
114611,Q9HBW0
207682,Q9JLY0
119341,Q9UK41
119532,Q9UBT6
114651,Q9P0L0
119404,Q9BPZ3
118895,Q9UHP3
108334,Q05925
107920,Q9NQC7
120429,Q9NW38
115143,Q15038
121614,Q96FJ0
121963,Q9GZT4
113584,O60447
126065,Q6ZMZ0
129106,Q7Z419
120308,Q8N9N5
113175,P60604
124039,Q9BRG1
116425,Q96H20
31675,Q06696
33858,P47142
35253,Q04272
119234,Q86VN1
204998,Q6R3M4
122890,Q5XUX0
121119,Q5VTR2
111839,P49792
119674,Q96Q27
119668,Q9Y576
126612,Q9NWX5
126613,Q9H672
126776,Q8WXK4
119538,Q9UJX3
114400,Q13042
118937,Q9UJX6
113954,P68431
123332,Q8WTS6
129453,Q8IYA7
121800,Q86UQ8
123724,P58004
107988,O60477
118092,Q9Y6P5
116983,Q96EB6
127922,Q8IYW5
116366,Q9Y5W5
127357,Q562F6
111737,P17706
111326,O75364
110983,P43354
114380,O75469
120807,Q96ST2
112165,Q16799
116980,Q9NXA8
121775,Q8N163
121994,Q9H4Z2
116625,Q6ZW49
112102,P23396
111855,Q9UL19
123965,Q9H063
107136,P58012
124990,Q96HA9
114327,O96011
114328,O75192
122109,Q8NG27
115691,Q9BSL1
121548,Q70CQ4
121664,Q9P253
249816,Q9R012
110445,P51825
111685,P51665
115776,Q92841
109831,Q9NQS7
119216,Q9GZP9
120236,Q08J23
112300,Q9UBV2
112496,P55854
115566,O95155
132320,A5PLL7
120819,Q6B0I6
114552,P35125
109252,P13807
114483,Q53T94
116237,O43809
116712,Q9H3R0
123914,Q9H7Z6
118987,Q9UHV2
108405,P11474
115242,O94864
116119,P51003
120971,Q96KB5
115136,Q14140
122396,Q9BZI7
113946,P68431
120444,Q9H9T3
113955,P62805
113911,Q92560
116593,Q8IXJ6
110929,P06748
129744,Q7Z3B3
118827,Q6PL18
114079,O14682
115607,O60662
120367,Q9BXL8
971443,P06492
113550,Q9NZL3
121420,Q9UJQ4
117695,O60356
114259,Q14703
122023,Q9HAZ2
111909,Q92785
121208,Q9NRA0
121274,Q9NRG4
110320,P56270
123000,Q9H9S0
122654,Q9C0J9
113688,O60675
113894,O14497
112483,Q92922
114929,Q86WJ1
113703,Q92794
108445,Q92800
121889,Q9GZX5
119027,Q9UL17
124833,Q9BTP7
121487,Q9HC52
117594,Q9H4L4
107607,P49760
119317,Q9Y575
116346,Q9UIF9
107553,P20309
117522,Q9UKG1
115350,Q9UGN5
107780,Q03060
114805,Q96DI7
121971,Q5XPI4
125225,Q96FF9
117654,Q9NRD1
117141,Q9UHC7
122776,Q8NEM0
120039,Q86VZ2
123195,Q9H7D7
119980,Q9NVX2
114791,O76071
120877,Q9GZL7
131531,Q7Z5U6
119486,Q9NYF0
123255,Q9GZS3
112039,P35244
122841,Q6PJI9
119676,Q9UMX1
115104,Q9UMN6
112478,P28370
117379,Q9HCU9
115263,Q6PJP8
108449,P55085
125819,Q96LD8
35041,Q04199
109447,P31270
108604,Q16655
113241,O94782
117444,O95926
121180,Q9NQ31
198962,P56546
108207,Q15329
118927,Q9BWE0
1205541,P04608
118883,Q9NPI1
113945,Q16778
113614,P55201
112317,Q53H47
112499,O95863
114726,O43474
116982,Q9NTG7
111942,P08100
116347,Q9NRL2
212401,Q9CPU7
124257,Q86Y97
112614,Q05066
121692,Q9P1Z2
122808,Q9HAJ7
126653,Q8NI51
110910,Q9NZN8
121845,O95785
122908,Q9H9B1
198961,O88712
116067,Q9Y230
109275,Q02539
114752,P62829
112045,P46777
113934,Q16777
113924,Q5VTD9
116744,O94983
108417,O00321
122293,Q96T37
111341,Q9UM63
119602,Q9NRC8
114497,Q9UIG0
127142,Q8TEY5
119246,O75496
113283,Q86Y07
125363,Q5VVJ2
198339,Q9WTZ9
110747,Q15742
109532,Q9ULV5
111610,O75360
120082,Q460N5
113547,O75362
117288,O95239
114581,O95067
118818,Q9UIH9
118845,Q9BYW2
124390,Q8TF42
111420,P28340
115948,O60502
115131,Q15398
114996,Q9UHY8
111881,P09455
106963,Q9P2R6
122964,Q9GZZ9
111925,P48382
117299,Q5VUA4
119577,Q9Y3C8
114553,O75604
31215,P0CG63
941018,Q8TEE9
127098,Q8TAQ5
121667,Q8N680
121558,A9YTQ3
109853,Q01101
112476,O43623
130614,Q3KNW1
109867,P10914
107055,P78367
116624,Q9ULW0
971769,P03209
117350,O75953
114094,O60861
120469,Q96LA8
110865,Q12986
127605,Q56NI9
119724,Q96T23
108028,Q96FC9
130859,Q68DK7
116143,Q8N5Y2
115297,P49790
110411,P16455
119828,Q9NSI6
109524,P80365
247278,P26817
106695,P51843
116750,Q9Y4B4
121568,Q9BTC8
123298,Q9BT49
110888,Q99801
129125,Q8N143
126143,Q8NFJ6
109860,P52945
115491,O60678
111495,P36873
107266,Q13554
111730,P20962
116954,O43159
111862,P29375
108336,Q14249
110620,Q14872
131172,P0C7T5
132490,Q9NQR1
113643,P35659
122343,Q9C0K0
126394,P83369
119737,Q9H165
133800,Q6RSH7
125434,Q96PU4
116238,Q16630
971426,P08393
114719,O14544
112785,Q15370
113993,O43791
130113,Q6ZWL3
121581,Q9P2P5
971427,P08393
1205544,P04578
1205537,P04591
107149,Q10589
1205539,P69723
1205538,P04585
107796,O43186
106573,P68133
116206,P17544
110886,O95096
119261,Q9Y314
123097,Q5U623
124320,Q53GL7
116457,Q15208
108390,P84090
114439,Q15751
107483,P53567
112169,P28702
107340,P51959
121497,Q9GZX7
126873,Q8N4B1
127287,Q6ICB4
128666,Q5T0T0
121693,Q9P1Z0
111226,Q99471
116058,Q6ZRS2
112956,Q9Y466
122143,Q9Y2N7
207880,Q9QY36
116312,Q16543
122475,Q9H467
117950,Q9UK80
115838,Q14919
114596,Q9Y463
123227,Q9H2F5
106804,P09525
107264,Q16566
118849,Q9NPJ6
116561,Q9UPV0
109261,P16403
112788,O15119
113736,P50461
123217,Q9H6R7
122834,Q9BZK7
112635,Q16385
113931,P04908
114517,O43663
109271,P33778
115114,Q15004
35721,P13382
125380,Q9H0X9
113448,P36508
119300,Q4FZB7
119124,Q9P2K5
112742,Q15545
122838,Q9H5I1
115175,O60315
112744,Q12962
115651,P68363
114372,Q13686
120783,Q9NX24
127997,Q6PEW1
108080,O60832
110845,O95644
109300,P02008
123911,Q6UWZ7
116986,Q8WW38
121123,Q8WYA6
111115,P23759
117563,Q8WWY3
111370,O43660
110034,P52294
122828,Q8TEX9
116573,Q9Y2M0
119551,Q9UBZ9
131695,Q7Z5Q5
211136,Q8R0W6
109257,P10144
107273,P07384
136097,Q8IZY5
113351,O43542
31855,P54860
132044,Q8N2Z9
126617,P14649
128376,A8MT69
121649,Q8TAF3
122327,P62068
122994,Q96QE3
108285,P05198
229918,Q3TPE9
109320,Q9NRZ9
123066,Q9H9A7
109272,P84243
112352,Q99961
35923,P02829
120983,Q9H8N7
113758,O14686
120969,Q9NR48
114053,Q9BW71
122672,Q9BTK6
114927,O75367
121961,Q5H9F3
111000,P54368
126205,Q7Z7C8
112041,Q16518
123775,Q5VWG9
116545,Q9Y2L5
108554,P21802
123063,A5PLN9
120803,Q6IN85
119681,Q9UL33
110219,O75581
119242,O15156
122548,Q9H5J8
114482,Q15572
113725,Q16204
112634,Q16384
120990,Q8IZD2
114484,Q15573
119473,Q9BTA9
123814,Q8TF76
111057,O14753
108389,P11308
122054,Q9NSI8
122818,Q9H6W3
112251,P13500
115141,P53990
115787,O95352
116465,O95166
218326,Q8VCD7
112153,Q92766
123620,Q9Y4W2
30955,P25367
107466,P55273
203576,Q62383
109479,P35453
110849,Q14934
116787,Q14693
115582,O60884
112698,Q7KZ85
120250,Q9BZ95
116752,O15054
118810,Q9BV86
124348,Q96SR6
112772,Q13207
116367,Q9Y5B9
112044,P36578
129174,Q86Y26
113866,P51784
113497,P35227
119083,Q9P2X7
971803,P12978
115645,Q9Y5W3
112146,P42677
128365,Q7Z7K6
119256,Q71UM5
106575,P60709
125360,Q5FWF5
121696,Q9HBJ7
971751,P03211
107491,Q02224
122843,Q86YC2
118100,Q9Y2M5
112018,Q9Y6N7
110340,P25205
120511,Q9NVI1
122243,Q9H9P5
118858,Q9NPD8
108482,Q8NB91
106788,P12235
122366,Q9P0J6
214986,Q9D9X6
199943,Q0VGT2
108438,O43909
114757,Q14139
111500,Q9UQK1
114941,P20393
136426,Q9P2K8
115209,O94842
111506,Q96QC0
199841,Q08369
223714,Q99J95
117625,Q9UKA1
116127,P53999
220311,Q99ML9
125185,Q9H6Z9
115047,Q92611
125184,Q96KS0
120060,Q9GZT9
117586,Q9Y3T9
113949,P68431
122532,Q9BQA1
109558,P08238
121521,Q9NR09
215210,Q9CZV8
122376,Q9BXM7
127574,Q6NUN9
119572,Q8IXH7
123692,Q9HB09
110355,P40925
121325,O60218
123213,Q96JB5
119595,Q9NP79
123074,Q8IWF2
114915,Q53FA7
113743,Q93034
123169,Q969K3
125593,Q8WZ73
111836,Q12967
119478,Q9NP84
120639,Q9BTU6
120587,Q8TCG2
124760,Q9BRQ0
121570,Q7Z434
121947,Q5JXC2
118029,Q7Z7B0
119270,Q9P0J0
106618,P78563
111976,Q9Y252
128334,Q8IW19
120765,Q9C0C7
112244,P51170
112242,P51168
115237,Q9UN86
116518,Q7L8A9
111681,Q13200
125193,Q96RF0
120105,Q9NX47
113304,O76024
116298,Q9UNN5
108386,Q03468
123596,Q9BRZ2
130988,Q86WV6
204385,P26687
97279,P13903
121229,Q7Z6G8
112113,Q9UBS0
116889,Q92625
207299,O88623
111655,P25786
119934,Q8TB36
127880,Q6UVJ0
122868,Q96K58
120245,Q7Z7A4
113915,O75419
118869,Q9NP77
117003,Q13148
127116,Q8WWF5
116784,Q15018
132019,Q6R6M4
108420,P41161
116187,Q99624
117074,Q9Y2X9
109287,Q92819
112238,Q9UQD0
118982,Q9UJX5
131884,Q70EL3
119697,Q96RL1
120855,Q96QK1
119683,Q9UBQ0
128984,Q9Y4E1
116913,Q2M389
115226,Q12768
119148,Q9NYV9
113933,Q6FI13
36869,P39940
128444,P07437
113603,Q71U36
107152,Q13886
116981,Q9Y6E7
230369,Q6KAS7
120037,Q9NVN8
115535,Q13137
